Name,Transaction Date,Owner,Ticker,Asset Name,Asset Type,Type,Amount,Comment
" Ron L Wyden (Wyden, Ron)",8/19/2020,Spouse,KR,The Kroger Co.,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/19/2020,Spouse,FDX,FedEx Corporation,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/18/2020,Spouse,LOW,"Lowe's Companies, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/18/2020,Spouse,DHI,"D.R. Horton, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/17/2020,Spouse,UPS,"United Parcel Service, Inc.",Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",8/14/2020,Spouse,UPS,"United Parcel Service, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/14/2020,Spouse,PSA,Public Storage,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/14/2020,Spouse,FDX,FedEx Corporation,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/11/2020,Spouse,F,Ford Motor Company,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/11/2020,Spouse,DHI,"D.R. Horton, Inc.",Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",8/7/2020,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",8/5/2020,Spouse,WDAY,"Workday, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Ron L Wyden (Wyden, Ron)",8/5/2020,Spouse,PSA,Public Storage,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/5/2020,Spouse,KR,The Kroger Co.,Stock,Purchase,"$1,001 - $15,000",--
" Ron L Wyden (Wyden, Ron)",8/5/2020,Spouse,DHI,"D.R. Horton, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Ron L Wyden (Wyden, Ron)",8/5/2020,Spouse,COUP,Coupa Software Incorporated,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/5/2020,Spouse,CLX,The Clorox Company,Stock,Purchase,"$1,001 - $15,000",--
" Ron L Wyden (Wyden, Ron)",8/5/2020,Spouse,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/4/2020,Spouse,PSA,Public Storage,Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",8/4/2020,Spouse,MTCH,"Match Group, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Ron L Wyden (Wyden, Ron)",8/4/2020,Spouse,KR,The Kroger Co.,Stock,Purchase,"$1,001 - $15,000",--
" Ron L Wyden (Wyden, Ron)",8/4/2020,Spouse,KLAC,KLA Corporation,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/4/2020,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/3/2020,Spouse,MAR,"Marriott International, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--
" Ron L Wyden (Wyden, Ron)",8/3/2020,Spouse,VAC,Marriott Vacations Worldwide Corporation,Stock,Sale (Full),"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",8/3/2020,Spouse,INTC,Intel Corporation,Stock,Sale (Full),"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",7/31/2020,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",7/30/2020,Spouse,OSK,Oshkosh Corporation,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",7/30/2020,Spouse,NVDA,NVIDIA Corporation,Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",7/30/2020,Spouse,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/27/2020,Spouse,TRIP,"TripAdvisor, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/27/2020,Spouse,MAR,"Marriott International, Inc.",Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",5/27/2020,Spouse,VAC,Marriott Vacations Worldwide Corporation,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/26/2020,Spouse,NVDA,NVIDIA Corporation,Stock,Purchase,"$100,001 - $250,000",--
" Ron L Wyden (Wyden, Ron)",5/26/2020,Spouse,VAC,Marriott Vacations Worldwide Corporation,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/21/2020,Spouse,GOOG,Alphabet Inc.,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/20/2020,Spouse,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",5/20/2020,Spouse,FB,"Facebook, Inc.",Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",5/11/2020,Spouse,UBER,"Uber Technologies, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/8/2020,Spouse,UBER,"Uber Technologies, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/1/2020,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/5/2020,Spouse,QSR,Restaurant Brands International Inc.,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/5/2020,Spouse,MCD,McDonald's Corporation,Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/5/2020,Spouse,DPZ,"Domino's Pizza, Inc.",Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",5/5/2020,Spouse,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/7/2020,Spouse,STZ,"Constellation Brands, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/7/2020,Spouse,MTCH,"Match Group, Inc.",Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",5/7/2020,Spouse,BLL,Ball Corporation,Stock,Purchase,"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",5/7/2020,Spouse,BERY,"Berry Global Group, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",5/7/2020,Spouse,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--
" Ron L Wyden (Wyden, Ron)",9/14/2020,Child,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Underlying asset of dependent #1
" Ron L Wyden (Wyden, Ron)",9/14/2020,Child,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Underlying asset of dependent #2
" Ron L Wyden (Wyden, Ron)",9/23/2020,Child,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Underlying asset of dependent #3
" Ron L Wyden (Wyden, Ron)",2/19/2016,Spouse,--,"Erie Cnty NY Indl Dev Agy Sch Fac Rev
Rate/Coupon: 5
Matures: 5/1/2017",Municipal Security,Sale (Full),"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",2/19/2016,Spouse,--,"Schenectady Cnty NY Var Purp Bds
Rate/Coupon: 4
Matures: 12/15/18",Municipal Security,Sale (Full),"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",2/19/2016,Spouse,--,"Port Auth NY & NJ consolidated Bds
Rate/Coupon: 5
Matures: 12/01/18",Municipal Security,Sale (Full),"$50,001 - $100,000",--
" Ron L Wyden (Wyden, Ron)",2/19/2016,Spouse,--,"Nassau Cnty NY Swr & Storm Wtr Fin Auth
Rate/Coupon: 5
Matures: 11/01/17",Municipal Security,Sale (Full),"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",2/26/2016,Spouse,--,"Waterville NY Cent Sch Dist Fixed
Rate/Coupon: 4
Matures: 6/15/2016",Municipal Security,Sale (Full),"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",2/26/2016,Spouse,--,"New York St Loc Govt Assistance Corp Ref
Rate/Coupon: 5.25
Matures: 04/01/16",Municipal Security,Sale (Full),"$15,001 - $50,000",--
" Ron L Wyden (Wyden, Ron)",3/24/2016,Self,--,"Oregon St For Previous Issues GO Bds
Rate/Coupon: 5
Matures: 08/01/2041",Municipal Security,Purchase,"$50,001 - $100,000",holding of inherited trust
" Sheldon Whitehouse (Whitehouse, Sheldon)",6/5/2019,Joint,NSRGY,Nestlé S.A.,Stock,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",12/14/2015,Self,QCOM,,Stock,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/25/2015,Self,BIIB,,Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/25/2015,Self,GPRO,,Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/25/2015,Self,TJX,,Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",12/14/2015,Child,CY,,Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/25/2015,Joint,PEP,,Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/25/2015,Joint,NFLX,,Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/25/2015,Joint,BIIB,,Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",12/9/2015,Joint,GILD,,Stock,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",12/9/2015,Joint,BMY,,Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",12/9/2015,Joint,JNJ,,Stock,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",12/9/2015,Joint,MSFT,,Stock,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/23/2015,Self,CERN,Cerner Corporation,Stock,Purchase,"$1,001 - $15,000",Inadvertently omitted on original report
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/20/2015,Self,WMT,Wal-Mart Stores Inc.,Stock,Purchase,"$1,001 - $15,000",inadvertently omitted on original report
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/20/2015,Self,UA,"Under Armour, Inc.",Stock,Purchase,"$1,001 - $15,000",Inadvertently omitted on original report
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Self,KLXI,KLX Inc. (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",KLXI IS A SPINOFF OF BEAV
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Self,AIG,"American International Group, Inc. (NYSE)",Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/23/2015,Self,GILD,Gilead Sciences Inc. (NASDAQ),Stock,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/23/2015,Self,ACE,ACE Limited (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/23/2015,Self,DHR,Danaher Corp. (NYSE),Stock,Sale (Partial),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Joint,ETN,Eaton Corporation plc (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Joint,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Child,ETN,Eaton Corporation plc (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/27/2015,Child,MDT,Medtronic plc,Stock,Exchange,"$1,001 - $15,000",Covidien PLC exchanged for Medtronics PLC
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Joint,MCD,McDonald's Corp.,Stock,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/15/2015,Self,NFLX,"Netflix, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/4/2015,Self,VZ,Verizon Communications Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/4/2015,Self,WFC,Wells Fargo & Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/4/2015,Self,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/10/2015,Self,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/10/2015,Joint,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/10/2015,Child,KO,The Coca-Cola Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/4/2015,Spouse,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/4/2015,Spouse,GE,General Electric Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/20/2015,Child,PCAR,PACCAR Inc.,Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/14/2014,Self,GPRO,"GoPro, Inc. (NASDAQ)",,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/7/2014,Self,KORS,Michael Kors Holdings Limited (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/7/2014,Self,UL,Unilever plc (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/29/2014,Self,AXP,American Express Company (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/29/2014,Self,VOD,Vodafone Group Public Limited Company (NASDAQ),,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/29/2014,Self,LNKD,LinkedIn Corporation (NYSE),,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/29/2014,Self,PANW,"Palo Alto Networks, Inc. (NYSE)",,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/29/2014,Self,QLIK,"Qlik Technologies, Inc. (NASDAQ)",,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/21/2014,Joint,MDP,Meredith Corporation (NYSE),,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/21/2014,Joint,DE,Deere & Company (NYSE),,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/21/2014,Joint,VOD,Vodafone Group Public Limited Company (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/21/2014,Joint,MCHP,Microchip Technology Inc. (NASDAQ),,Sale (Partial),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/5/2016,Self,FB,"Facebook, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/8/2016,Self,UA,"UA - Under Armour, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/18/2016,Self,RYAAY,Ryanair Holdings plc,Stock,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",9/6/2016,Self,GILD,Gilead Sciences Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",9/6/2016,Self,REGN,"Regeneron Pharmaceuticals, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/18/2016,Child,BMY,BMY-Bristol-Myers Squibb Company,Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",9/6/2016,Child,GILD,Gilead Sciences Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/18/2016,Child,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/18/2016,Spouse,TJX,"The TJX Companies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/18/2016,Spouse,GE,General Electric Company,Stock,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/15/2016,Joint,CAT,"CAT-Caterpillar Inc.
Rate/Coupon: 5.7
Matures: 08/15/2016",Corporate Bond,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/18/2016,Joint,MET,"MetLife, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",8/18/2016,Joint,PSA,Public Storage,Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",9/6/2016,Joint,NSRGY,NSRGY- Nestle (OTC Markets),Stock,Sale (Partial),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",9/6/2016,Joint,NFLX,"Netflix, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/24/2019,Self,T,AT&T Inc.,Stock,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",5/9/2014,Self,XLNX,Xilinx Inc. (NASDAQ),,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",5/9/2014,Self,HMC,"Honda Motor Co., Ltd. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",5/9/2014,Child,ETN,Eaton Corporation plc (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",5/9/2014,Child,VDC,Vanguard Consumer Staples ETF,,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/29/2014,Child,UTX,United Technologies Corp. (NYSE),,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/29/2014,Child,ESRX,Express Scripts Holding Company (NASDAQ),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/29/2014,Child,KORS,Michael Kors Holdings Limited (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/29/2014,Child,JPM,JPMorgan Chase & Co. (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/29/2014,Child,EBAY,eBay Inc. (NASDAQ),,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/17/2014,Child,DIS,The Walt Disney Company (NYSE),,Sale (Partial),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/17/2014,Child,ESRX,Express Scripts Holding Company (NASDAQ),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/17/2014,Child,STT,State Street Corporation (NYSE),,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/17/2014,Child,CVS,CVS Caremark Corporation (NYSE),,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/29/2014,Child,GIS,"General Mills, Inc. (NYSE)",,Sale (Partial),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/29/2014,Child,CVS,CVS Caremark Corporation (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/29/2014,Spouse,GOOGL,Google Inc. (NASDAQ),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",4/29/2014,Joint,CMRE,Costamare Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Self,KLXI,KLX Inc. (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",KLXI IS A SPINOFF OF BEAV
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Self,AIG,"American International Group, Inc. (NYSE)",Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/23/2015,Self,GILD,Gilead Sciences Inc. (NASDAQ),Stock,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/23/2015,Self,ACE,ACE Limited (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/23/2015,Self,DHR,Danaher Corp. (NYSE),Stock,Sale (Partial),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Joint,ETN,Eaton Corporation plc (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Joint,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",1/14/2015,Child,ETN,Eaton Corporation plc (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/13/2020,Self,DLR,"Digital Realty Trust, Inc.",Stock,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/13/2020,Self,WM,"Waste Management, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/19/2014,Self,CLX,The Clorox Company (NYSE),,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/19/2014,Self,ACE,ACE Limited (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/19/2014,Self,EL,The Est (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/19/2014,Self,V,Visa Inc. (NYSE),,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/25/2014,Self,QLIK,"Qlik Technologies, Inc. (NASDAQ)",,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/25/2014,Self,PANW,"Palo Alto Networks, Inc. (NYSE)",,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/25/2014,Self,DHR,Danaher Corp. (NYSE),,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2014,Self,BEAV,B/E Aerospace Inc. (NASDAQ),,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2014,Self,VFC,V.F. Corporation (NYSE),,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/19/2014,Child,JPM,JPMorgan Chase & Co. (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/19/2014,Child,TWX,Time Warner Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/19/2014,Child,VAR,"Varian Medical Systems, Inc. (NYSE)",,Sale (Full),"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/19/2014,Child,ORCL,Oracle Corporation (NYSE),,Purchase,"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2014,Joint,VFC,V.F. Corporation (NYSE),,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2014,Joint,KO,The Coca-Cola Company (NYSE),,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2014,Joint,AAPL,Apple Inc. (NASDAQ),,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2014,Joint,GE,General Electric Company (NYSE),,Sale (Partial),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2014,Joint,CLX,The Clorox Company (NYSE),,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2014,Joint,JPJQL,JP MORGAN CHASE (OTC Markets),,Purchase,"$15,001 - $50,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2014,Self,KLXI,KLX Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",Overlooked in PTR report
" Sheldon Whitehouse (Whitehouse, Sheldon)",6/18/2014,Self,KLXI,KLX Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",Overlooked in PTR report
" Sheldon Whitehouse (Whitehouse, Sheldon)",3/13/2015,Joint,--,"JP Morgan Chase & Co 6.75% FXD to 2/1/24
Rate/Coupon: 6.75
Matures: 01/01/2024",Corporate Bond,Purchase,"$15,001 - $50,000",In 4a #115 incorrectly listed as JPJQL
" Sheldon Whitehouse (Whitehouse, Sheldon)",2/3/2016,Spouse,--,"General Electric Cap Corp
Rate/Coupon: 6.375%
Matures: 01/15/2067",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Sheldon Whitehouse (Whitehouse, Sheldon)",7/5/2016,Self,FTV,Fortive Corporation,Stock,Exchange,"$1,001 - $15,000",Shares received in spin off with Danaher Corp (DHR)
" Sheldon Whitehouse (Whitehouse, Sheldon)",11/16/2016,Joint,LW,"Lamb Weston Holdings, Inc.",Stock,Exchange,"$1,001 - $15,000","Shares received in spin off with ConAgra Foods, Inc. (CAG)"
