Name,Transaction Date,Owner,Ticker,Asset Name,Asset Type,Type,Amount,Comment
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",06/07/2016,Joint,ACN,Accenture plc,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",06/07/2016,Joint,PSA,Public Storage,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/24/2016,Joint,AMGN,Amgen Inc.,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/24/2016,Joint,FB,"Facebook, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/24/2016,Joint,CMCSA,Comcast Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/18/2016,Joint,NFLX,"Netflix, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/18/2016,Joint,GILD,Gilead Sciences Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/17/2016,Joint,VFC,V.F. Corporation,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/20/2016,Self,IONS,"Ionis Pharmaceuticals, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Formerly reported as Isis Pharmaceuticals
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/20/2016,Self,CP,Canadian Pacific Railway Limited,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/20/2016,Self,JPM,JPMorgan Chase &amp; Co.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",02/01/2016,Self,TWTR,"Twitter, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/26/2016,Spouse,TWTR,"Twitter, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",02/05/2016,Spouse,--,"JPMORGAN CHASE & CO 6.12% FIXED
Rate/Coupon: 6.12%
Matures: 02/12/2056",Corporate Bond,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",02/16/2016,Joint,FB,"Facebook, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",02/12/2016,Joint,NWL,Newell Rubbermaid Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",02/12/2016,Joint,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/20/2016,Joint,CAT,Caterpillar Inc.,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/20/2016,Joint,CP,Canadian Pacific Railway Limited,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/28/2016,Joint,FB,"Facebook, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/30/2017,Self,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/25/2017,Self,USB,U.S. Bancorp,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/30/2017,Self,MO,"Altria Group, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/25/2017,Self,IR,Ingersoll-Rand Plc,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/11/2017,Self,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/30/2017,Joint,LW,"LW-Lamb Weston Holdings, Inc.",Stock,Sale (Full),"$1,001 - $15,000",LW received as a split from CAG on 11/09/16
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/30/2017,Joint,MO,"MO-Altria Group, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Acquired as a result of a 9/21/16 inheritance
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/24/2017,Joint,BA,The Boeing Company,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/24/2017,Joint,IR,Ingersoll-Rand Plc,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/24/2017,Joint,TMUS,"T-Mobile US, Inc.",Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/11/2017,Joint,NSRGY,Nestlé S.A.,Stock,Sale (Partial),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/11/2017,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/11/2017,Joint,PANW,"Palo Alto Networks, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/11/2017,Joint,UNH,UnitedHealth Group Incorporated,Stock,Sale (Partial),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/11/2017,Spouse,PANW,"Palo Alto Networks, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/11/2017,Spouse,NVDA,NVIDIA Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",01/11/2017,Child,MDT,Medtronic plc,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",07/15/2015,Self,NFLX,"Netflix, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/04/2015,Self,VZ,Verizon Communications Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/04/2015,Self,WFC,Wells Fargo & Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/04/2015,Self,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/10/2015,Self,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/10/2015,Joint,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/10/2015,Child,KO,The Coca-Cola Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/04/2015,Spouse,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/04/2015,Spouse,GE,General Electric Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Self,IBM,International Business Machines Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Self,HAS,HAS - Hasbro Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Self,WFC,Wells Fargo & Company,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Self,DEO,Diageo plc,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Joint,CB,Chubb Limited,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Joint,MA,Mastercard Incorporated,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Joint,MCK,McKesson Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Self,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Spouse,IBM,International Business Machines Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Spouse,JPM,JPMorgan Chase & Co.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Spouse,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Child,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Child,HAS,Hasbro Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/26/2016,Joint,HSBC,HSBC Holdings plc,Stock,Sale (Full),"$1,001 - $15,000",Acquired as a result of a 9/21/16 inheritance.
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/03/2016,Self,ASIX,AdvanSix Inc.,Stock,Exchange,"$1,001 - $15,000",ASIX shares received in exchange for HON shares.
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/03/2016,Joint,ASIX,AdvanSix Inc.,Stock,Exchange,"$1,001 - $15,000",ASIX shares received in exchange for HON shares.
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",10/03/2016,Child,ASIX,AdvanSix Inc.,Stock,Exchange,"$1,001 - $15,000",ASIX shares received in exchange for HON shares.
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/07/2020,Self,OTIS,Otis Worldwide Corporation,Stock,Sale (Full),"$1,001 - $15,000","Rec'd in spinoff from United Technologies & Raytheon Technologies merger //Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/07/2020,Self,CARR,Carrier Global Corporation,Stock,Sale (Full),"$1,001 - $15,000","Rec'd in spinoff from United Technologies & Raytheon Technologies merger //Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/07/2020,Joint,OTIS,Otis Worldwide Corporation,Stock,Sale (Full),"$1,001 - $15,000","Rec'd in spinoff from United Technologies & Raytheon Technologies merger // Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/07/2020,Joint,CARR,Carrier Global Corporation,Stock,Sale (Full),"$1,001 - $15,000","Rec'd in spinoff from United Technologies & Raytheon Technologies merger// Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/07/2020,Self,"UTX
OTIS","Raytheon Technologies Corporation (Exchanged)
Otis Worldwide Corporation (Received)",Stock,Exchange,"$1,001 - $15,000","Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/07/2020,Self,"UTX
CARR","Raytheon Technologies Corporation (Exchanged)
Carrier Global Corporation (Received)",Stock,Exchange,"$1,001 - $15,000","Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/07/2020,Joint,"UTX
OTIS","Raytheon Technologies Corporation (Exchanged)
Otis Worldwide Corporation (Received)",Stock,Exchange,"$1,001 - $15,000","Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/07/2020,Joint,"UTX
CARR","Raytheon Technologies Corporation (Exchanged)
Carrier Global Corporation (Received)",Stock,Exchange,"$1,001 - $15,000","Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/03/2020,Self,"--
RTX","UTX - United Technologies Corporation (Exchanged)
Raytheon Technologies Corporation (Received)",Stock,Exchange,"$15,001 - $50,000","Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",04/03/2020,Joint,"RTN
UTX","Raytheon Company (Exchanged)
Raytheon Technologies Corporation (Received)",Stock,Exchange,"$15,001 - $50,000","Post merger UTX changed it's name from United Technologies Corporation to Raytheon Technologies Corporation // Due to standing separation agreement with financial advisor, Senator first notified of activity 5/26/20 in compliance with Senate disclosure process."
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/27/2017,Self,WMT,"Wal-Mart Stores, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/27/2017,Self,MRK,"Merck & Co., Inc.",Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/27/2017,Self,TSLA,"Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/07/2017,Joint,TMUS,"T-Mobile US, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/01/2017,Joint,TMUS,"T-Mobile US, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/27/2017,Spouse,IBM,International Business Machines Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/27/2017,Spouse,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/27/2017,Spouse,JPM,JPMorgan Chase & Co.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/15/2019,Joint,BA,The Boeing Company,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/22/2019,Spouse,BIIB,Biogen Inc.,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/15/2019,Spouse,BA,The Boeing Company,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",06/05/2019,Self,KO,The Coca-Cola Company,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",06/05/2019,Joint,NSRGY,Nestlé S.A.,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",09/28/2018,Self,ON,ON Semiconductor Corporation,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",09/07/2018,Joint,F,Ford Motor Company,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/28/2016,Self,DEO,Diageo plc,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/28/2016,Self,ORCL,Oracle Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/28/2016,Self,GILD,Gilead Sciences Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/15/2016,Self,JCI,Johnson Controls International plc,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/15/2016,Self,UL,Unilever PLC,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/15/2016,Self,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/15/2016,Joint,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/15/2016,Joint,BA,The Boeing Company,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/15/2016,Joint,ABT,Abbott Laboratories,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/15/2016,Joint,GOOGL,Alphabet Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/15/2016,Joint,MCK,McKesson Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/15/2016,Joint,GILD,Gilead Sciences Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/28/2016,Spouse,AMGN,Amgen Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/28/2016,Spouse,FB,"Facebook, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/28/2016,Spouse,GILD,Gilead Sciences Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/28/2016,Child,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/28/2016,Child,ORCL,Oracle Corporation,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",11/28/2016,Child,GILD,Gilead Sciences Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/24/2016,Self,LRCX,Lam Research Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/24/2016,Self,CSCO,"Cisco Systems, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/24/2016,Self,HD,"The Home Depot, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/24/2016,Self,NWL,Newell Rubbermaid Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/01/2016,Child,NWL,Newell Rubbermaid Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/01/2016,Child,HOT,Starwood Hotels & Resorts Worldwide Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/01/2016,Child,CVS,CVS Health Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/01/2016,Child,V,Visa Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/24/2016,Joint,MET,"MetLife, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/24/2016,Joint,FB,"Facebook, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/24/2016,Joint,NWL,Newell Rubbermaid Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/07/2015,Self,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/07/2015,Self,NFLX,"Netflix, Inc. (NASDAQ)",Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/27/2015,Self,TU,TELUS Corporation (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/27/2015,Self,MRK,Merck & Co. Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/27/2015,Self,FEYE,"FireEye, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/07/2015,Joint,PRU,"Prudential Financial, Inc. (NYSE)",Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/07/2015,Joint,PCAR,PACCAR Inc. (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/18/2015,Joint,RTN,Raytheon Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/18/2015,Joint,CY,Cypress Semiconductor Corporation (NASDAQ),Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/27/2015,Joint,BAC,Bank of America Corporation (NYSE),Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/27/2015,Spouse,AMGN,Amgen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",05/27/2015,Child,KORS,Michael Kors Holdings Limited (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/28/2015,Self,VFC,V.F. Corporation (NYSE),Stock,Sale (Partial),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/28/2015,Self,FB,"Facebook, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/28/2015,Self,QLIK,"Qlik Technologies, Inc. (NASDAQ)",Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/28/2015,Joint,BIIB,Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/28/2015,Joint,CSX,CSX Corp. (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",08/28/2015,Joint,PG,The Procter & Gamble Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",09/15/2015,Joint,BAC,Bank of America Corporation (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",09/15/2015,Joint,QCOM,QUALCOMM Incorporated (NASDAQ),Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",09/22/2015,Joint,RTN,Raytheon Company (NYSE),Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",09/22/2015,Joint,M,"Macy's, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",09/18/2015,Child,UTX,United Technologies Corporation (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/11/2020,Self,SIEGY,Siemens Aktiengesellschaft,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/11/2020,Self,CGNX,Cognex Corporation,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Sheldon Whitehouse (Whitehouse, Sheldon)",03/11/2020,Self,ILMN,"Illumina, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
